Age,Gender,Geography,PreviousPurchases,Salary,NumChildren,Product,EducationLevel,MaritalStatus,EmploymentStatus,HousingStatus,CreditScore,InternetUsage,NumberOfCars,HealthStatus,ShoppingFrequency,MembershipDuration,PurchaseFlag
28,Male,Asia,622.9322845561211,141284.30157552657,3,Mobile Phone,Bachelor,Single,Unemployed,Rent,529,2.542991530806435,2,Good,13,19,0
33,Female,North America,306.8725008351839,89664.42325587053,4,Mobile Phone,High School,Widowed,Unemployed,Rent,805,5.565051230633568,1,Excellent,16,19,1
66,Female,South America,1267.7991623407836,35982.17889221157,1,Mobile Phone,High School,Married,Retired,Rent,500,2.078628913284878,0,Fair,11,13,0
68,Male,Europe,9502.237808034653,127141.19320669468,3,Mobile Phone,Bachelor,Divorced,Retired,Rent,319,9.452848268309687,2,Poor,14,8,1
35,Male,North America,9082.049724279444,48826.83533118255,3,Mobile Phone,High School,Divorced,Unemployed,Own,406,8.445803917467206,2,Fair,7,4,1
52,Female,Europe,956.013153486575,68128.20686624752,4,Mobile Phone,High School,Single,Student,Own,768,5.8347642936519275,2,Good,8,14,0
43,Male,Africa,3109.730516813974,75738.42637022537,4,Mobile Phone,PhD,Single,Employed,Own,321,6.748553183691962,1,Fair,9,1,0
33,Female,South America,9478.19514656794,64160.90214558801,1,Mobile Phone,PhD,Widowed,Unemployed,Rent,504,6.813030292296535,0,Poor,13,15,1
23,Male,South America,1067.1079672193619,72578.72584825385,4,Mobile Phone,PhD,Widowed,Student,Own,346,9.584569536720279,2,Excellent,4,19,1
61,Female,Africa,1036.500221612239,123412.48158548622,3,Mobile Phone,High School,Widowed,Unemployed,Rent,324,9.738065368202278,2,Excellent,4,17,0
60,Male,Europe,951.4385875738166,49036.671287586425,4,Mobile Phone,High School,Married,Unemployed,Own,449,6.987174632463928,2,Excellent,6,10,0
64,Male,North America,9767.114767076891,81154.41275356157,1,Mobile Phone,PhD,Widowed,Employed,Living with Parents,616,3.646094411117473,0,Excellent,12,16,1
64,Male,Europe,7456.774281496082,22601.113472182114,1,Mobile Phone,High School,Widowed,Unemployed,Rent,418,6.75523395565831,0,Excellent,7,13,1
65,Male,North America,2223.3952368570544,85996.56950963064,1,Mobile Phone,Bachelor,Married,Student,Own,447,6.003726777500126,1,Fair,11,18,1
59,Male,Africa,554.8778868353793,34519.5237779655,4,Mobile Phone,Bachelor,Divorced,Unemployed,Own,507,8.101176529649596,0,Excellent,4,2,1
29,Male,Asia,9655.89093822418,56690.67249052527,2,Mobile Phone,High School,Divorced,Employed,Rent,319,8.768560312030518,1,Excellent,18,6,1
30,Male,North America,4312.341513420943,62233.5412609662,1,Mobile Phone,High School,Single,Unemployed,Living with Parents,657,6.738758458098235,0,Poor,7,2,0
21,Male,South America,6023.916344120249,30705.841333448305,2,Mobile Phone,Master,Married,Retired,Own,336,5.651728856951288,1,Excellent,7,14,0
56,Male,South America,2864.0427116314413,66873.60124370764,0,Mobile Phone,Bachelor,Widowed,Employed,Rent,442,8.712415047097526,1,Excellent,15,12,0
19,Female,South America,7607.767190680233,84747.46225552,1,Mobile Phone,High School,Divorced,Unemployed,Own,436,5.016843456716955,1,Good,14,5,0
43,Male,Europe,2048.343224350763,76042.40477256739,2,Mobile Phone,Master,Single,Retired,Living with Parents,471,5.294411940011921,2,Fair,15,12,1
44,Female,Europe,7890.428140417594,56455.290899240055,2,Mobile Phone,Bachelor,Married,Retired,Rent,695,1.1542871704374953,1,Fair,9,14,0
44,Male,Europe,2382.970129016843,58331.144892278964,3,Mobile Phone,Master,Married,Employed,Own,538,1.6468797943293896,2,Excellent,9,7,0
32,Female,South America,1069.3310342730206,102365.79459989423,2,Mobile Phone,PhD,Married,Employed,Own,452,4.866256337844087,0,Good,12,19,0
25,Female,North America,4840.343289854955,113391.46457899887,3,Mobile Phone,Master,Widowed,Unemployed,Rent,501,1.0685035170031678,2,Good,8,19,0
24,Male,South America,8150.846388266943,94948.98474554183,2,Mobile Phone,PhD,Widowed,Student,Living with Parents,349,2.831130341442711,1,Good,18,4,0
64,Male,North America,3910.1604949754756,146904.44528995012,2,Mobile Phone,High School,Widowed,Employed,Own,438,7.116300348050126,2,Poor,15,17,1
63,Female,Europe,385.8491416258725,142833.62822393264,0,Mobile Phone,High School,Single,Unemployed,Living with Parents,638,6.659702992322127,1,Excellent,2,13,0
57,Female,Asia,5577.766151752811,32800.96412689513,2,Mobile Phone,Bachelor,Married,Retired,Rent,578,6.101553270258524,2,Good,11,10,1
29,Male,Europe,6836.666750342923,53978.67264350365,4,Mobile Phone,Master,Single,Retired,Own,387,8.42611333178485,0,Good,13,15,0
30,Male,Africa,7432.879958826467,132891.23467320076,4,Mobile Phone,Master,Single,Unemployed,Own,644,4.252291848522274,2,Excellent,7,1,1
60,Male,North America,4079.0570476619114,23856.256843276544,4,Mobile Phone,High School,Single,Employed,Living with Parents,547,6.9389032575570875,1,Excellent,8,7,1
34,Female,Asia,1060.4943517747656,96985.6316612876,0,Mobile Phone,Bachelor,Widowed,Unemployed,Living with Parents,821,6.800915731988715,2,Good,6,2,1
34,Male,Europe,5884.831701187525,144084.9401649953,2,Mobile Phone,High School,Married,Unemployed,Living with Parents,541,6.93285452944529,1,Fair,3,6,1
53,Male,Asia,3362.524063858,108233.29772272069,0,Mobile Phone,Bachelor,Divorced,Employed,Rent,744,7.065187915135082,1,Excellent,1,3,0
38,Male,South America,9474.186074521045,31951.330551388506,2,Mobile Phone,Master,Widowed,Student,Living with Parents,776,8.22122664121963,0,Fair,14,14,1
25,Male,North America,5076.849869807144,117216.30502483225,3,Mobile Phone,PhD,Widowed,Student,Own,673,6.47461916306336,1,Fair,1,15,1
22,Male,Africa,4775.433863309889,68943.0062476885,0,Mobile Phone,Bachelor,Divorced,Student,Rent,348,8.88548052587808,1,Fair,8,11,0
43,Female,South America,3161.1743699517324,139799.3698769643,4,Mobile Phone,Master,Single,Unemployed,Rent,631,4.84888805712263,0,Excellent,19,13,0
33,Female,Asia,3453.9864032971245,57221.11712232811,4,Mobile Phone,Bachelor,Single,Employed,Rent,844,9.761087244223269,1,Fair,16,6,1
53,Male,Europe,5176.272362391129,81520.16448845426,4,Mobile Phone,PhD,Widowed,Student,Own,578,1.3025472486552365,2,Excellent,6,2,1
45,Male,North America,3135.9814736184485,117058.93368766048,2,Mobile Phone,PhD,Widowed,Employed,Living with Parents,480,2.2067364768506055,0,Excellent,9,18,0
46,Female,Africa,8933.81835524728,53480.19623417394,2,Mobile Phone,High School,Widowed,Student,Rent,592,1.7534009462321882,0,Fair,6,13,1
64,Male,Europe,4446.277531048176,43631.70516682786,0,Mobile Phone,PhD,Divorced,Retired,Rent,520,4.944485779073529,1,Good,3,14,0
29,Female,Africa,2991.018631728941,20352.058421419217,1,Mobile Phone,PhD,Widowed,Retired,Own,783,6.2909501479904995,1,Good,6,18,1
54,Male,North America,1638.4088520573787,83435.03740837672,2,Mobile Phone,High School,Widowed,Employed,Own,304,4.9829470856002915,0,Excellent,10,8,1
47,Female,Asia,6756.272190373545,140720.27135862742,1,Mobile Phone,PhD,Married,Student,Living with Parents,774,2.8912750541864525,2,Fair,13,12,0
40,Female,Africa,355.2907385272822,56593.33303352424,1,Mobile Phone,High School,Divorced,Employed,Living with Parents,769,3.0883804418905956,1,Fair,1,6,0
33,Male,North America,4554.95829298241,25639.208779757802,2,Mobile Phone,Bachelor,Divorced,Employed,Living with Parents,504,8.264650859610107,2,Poor,16,19,0
31,Female,Africa,5546.206021635517,100656.06667491932,0,Mobile Phone,Master,Married,Employed,Own,715,1.4808697440448428,1,Good,12,3,0
27,Male,Europe,3463.867647715283,27302.08887452106,1,Mobile Phone,High School,Single,Unemployed,Rent,741,9.92356947570893,1,Fair,13,2,1
24,Female,Africa,7523.195698022557,85898.59048153803,0,Mobile Phone,Bachelor,Divorced,Student,Rent,339,7.48639620242972,0,Excellent,14,17,1
62,Male,Europe,6789.0389186955945,69598.86200239725,0,Mobile Phone,PhD,Widowed,Student,Own,656,9.290745726219598,0,Excellent,11,7,1
69,Male,Europe,9716.84997694262,81805.10098667943,2,Mobile Phone,Bachelor,Widowed,Employed,Living with Parents,433,2.6454081977641346,2,Fair,14,13,0
54,Male,North America,5136.791312967851,41143.237228372265,1,Mobile Phone,High School,Single,Retired,Rent,390,6.03287030172885,0,Poor,8,14,0
46,Female,South America,5424.3424098308915,31726.244476031265,0,Mobile Phone,High School,Married,Employed,Rent,496,5.760644896798826,2,Good,9,10,1
20,Male,Africa,2533.8092600188397,117368.81410730554,1,Mobile Phone,High School,Married,Retired,Own,548,6.587304277961505,2,Fair,13,6,0
32,Male,Asia,3916.2905182341333,51936.678807745746,0,Mobile Phone,High School,Married,Student,Living with Parents,638,7.999130527437251,0,Excellent,14,10,1
53,Male,Europe,365.9198524672093,124055.13240619242,2,Mobile Phone,Bachelor,Widowed,Student,Rent,605,7.423746979822974,2,Poor,15,7,0
64,Female,South America,6923.820407117127,118598.14666522555,0,Mobile Phone,Master,Married,Employed,Living with Parents,723,4.53670863008078,0,Poor,5,3,1
63,Male,Europe,3185.065716867046,45789.2531928579,2,Mobile Phone,Master,Married,Unemployed,Own,812,8.82367950996504,2,Excellent,7,12,1
69,Female,South America,5449.63339570031,138077.76557396713,2,Mobile Phone,Bachelor,Widowed,Student,Own,437,1.1282449717539074,2,Excellent,13,15,0
36,Female,South America,2624.4247244683957,40966.346885002626,1,Mobile Phone,Master,Single,Student,Living with Parents,604,3.2791200469625306,1,Good,3,19,0
30,Female,Asia,6248.25838336262,123628.94730951058,1,Mobile Phone,PhD,Widowed,Student,Rent,313,5.675178585891953,0,Excellent,1,11,1
59,Male,South America,4531.06668024504,74669.38369467709,1,Mobile Phone,Bachelor,Married,Unemployed,Rent,345,8.732271422818776,0,Excellent,19,13,1
38,Male,Asia,4870.420458624312,43792.121039591075,3,Mobile Phone,Bachelor,Single,Student,Rent,413,4.590188572797775,0,Fair,2,17,1
54,Female,North America,9431.810684171729,141954.47116426128,1,Mobile Phone,Bachelor,Married,Employed,Living with Parents,446,7.984307947604437,0,Fair,16,11,1
44,Male,Europe,7090.987198926216,145223.4732320648,1,Mobile Phone,Master,Widowed,Retired,Living with Parents,541,3.385935451178444,1,Poor,18,7,0
69,Male,Asia,2692.807382440732,86478.47853454482,0,Mobile Phone,Bachelor,Widowed,Student,Rent,828,9.724086354943324,1,Good,5,5,1
46,Female,Europe,5088.825995640112,80992.68729148395,3,Mobile Phone,Bachelor,Single,Student,Own,509,1.1390971250472042,1,Good,6,2,1
37,Female,Africa,4720.060908614585,137109.42526202888,3,Mobile Phone,High School,Married,Unemployed,Own,531,2.5915372488392436,1,Fair,17,1,0
42,Male,North America,7971.020808095801,97497.76808912896,0,Mobile Phone,High School,Married,Retired,Rent,669,1.1971987846765741,0,Excellent,18,19,0
23,Female,Africa,8350.215629552406,54585.0210270071,1,Mobile Phone,Master,Single,Retired,Living with Parents,756,1.154246874741648,2,Poor,4,5,0
53,Male,Africa,2906.083945143081,75275.64339109985,4,Mobile Phone,High School,Divorced,Unemployed,Rent,492,9.151496709327624,0,Excellent,9,7,0
19,Female,South America,8229.39939367174,128678.58020180378,2,Mobile Phone,PhD,Widowed,Employed,Own,369,3.4830929936820554,0,Excellent,6,8,0
39,Male,South America,1877.0639123809144,131743.2299561189,3,Mobile Phone,High School,Widowed,Student,Own,593,3.1084071785676057,1,Fair,18,3,0
49,Male,Africa,7651.428489923184,142102.86445259675,0,Mobile Phone,High School,Married,Retired,Own,444,3.4041031214817834,1,Excellent,17,7,1
33,Female,South America,2562.966983633471,57473.91533308327,4,Mobile Phone,Bachelor,Widowed,Retired,Rent,424,8.225370110437845,0,Fair,1,2,1
35,Male,Europe,3049.5184583916293,108393.85840580238,2,Mobile Phone,PhD,Single,Employed,Rent,675,3.8060737130386926,0,Good,2,11,1
22,Male,South America,8539.43161787104,28890.54560349128,4,Mobile Phone,PhD,Widowed,Employed,Own,445,6.337927413045415,2,Poor,2,16,1
53,Female,Africa,4258.74116405734,114367.34521847773,1,Mobile Phone,High School,Single,Student,Own,537,8.725201076473184,1,Excellent,12,1,0
47,Male,South America,9906.601666077331,93215.95970594705,0,Mobile Phone,Master,Widowed,Unemployed,Own,434,3.8689582197076184,2,Poor,7,15,0
62,Male,South America,1604.2359960836673,52469.5921016459,2,Mobile Phone,Bachelor,Divorced,Unemployed,Own,718,2.312266549612386,0,Fair,19,19,0
36,Male,Asia,4687.155476592866,105102.1489829983,2,Mobile Phone,Master,Married,Employed,Living with Parents,471,1.60729965229732,1,Poor,6,7,0
40,Female,Asia,7351.258275998468,37573.6732712744,1,Mobile Phone,Master,Divorced,Employed,Rent,594,6.069940716185957,0,Excellent,15,2,1
51,Female,Africa,153.13387398722375,63394.81857551958,1,Mobile Phone,Master,Single,Retired,Living with Parents,822,6.452448413801896,1,Fair,15,5,1
30,Female,Europe,1603.367254110872,72118.76784321375,1,Mobile Phone,PhD,Married,Employed,Own,424,8.839407847190465,2,Excellent,13,15,0
60,Female,North America,301.53181916870506,121027.83129058576,0,Mobile Phone,Master,Widowed,Retired,Own,565,5.261895588319513,2,Good,13,4,0
46,Female,North America,9929.490867289262,60141.959848610444,3,Mobile Phone,Master,Widowed,Unemployed,Living with Parents,427,8.805093661128176,1,Good,15,12,1
53,Male,Africa,7630.184157972558,26374.50477199084,4,Mobile Phone,PhD,Divorced,Unemployed,Living with Parents,653,5.630372532891509,2,Fair,10,15,1
39,Male,Europe,3798.2350676913425,43496.290268994286,0,Mobile Phone,High School,Married,Retired,Living with Parents,375,6.311960669735183,2,Fair,15,10,1
69,Male,Europe,1647.2208534980798,99052.10700897926,0,Mobile Phone,PhD,Widowed,Student,Own,692,5.838317461036053,0,Poor,1,15,1
69,Female,Europe,994.7941037541616,21982.54946573138,4,Mobile Phone,PhD,Single,Unemployed,Rent,657,3.703734554587127,1,Good,7,18,0
64,Male,Asia,5365.881285454027,122990.19539515082,2,Mobile Phone,High School,Divorced,Student,Rent,307,8.592954148233133,0,Fair,15,12,1
53,Female,Africa,9761.324050172068,137145.6101866103,4,Mobile Phone,Master,Widowed,Retired,Living with Parents,320,8.95876345343954,2,Poor,3,13,1
26,Male,North America,6778.6483521118635,84401.689059092,1,Mobile Phone,Master,Single,Student,Living with Parents,507,8.635822485675185,0,Good,12,13,1
56,Female,Europe,3714.869845761422,111991.95438775534,2,Mobile Phone,High School,Single,Retired,Living with Parents,396,1.965882557827194,2,Excellent,5,12,0
68,Male,Africa,5058.424635051134,80147.98276666655,0,Mobile Phone,Master,Divorced,Retired,Own,561,6.998500104989944,2,Good,3,19,0
36,Male,North America,9989.143342600573,60139.22828692996,4,Mobile Phone,High School,Divorced,Employed,Living with Parents,358,4.996809181264163,0,Excellent,4,14,1
55,Female,Asia,5235.785665956059,41432.62922794896,0,Mobile Phone,PhD,Divorced,Unemployed,Own,834,1.8798023926954213,0,Fair,10,10,0
23,Male,South America,9645.594709185922,87361.09739251458,0,Mobile Phone,Master,Single,Unemployed,Rent,628,1.5562742400032525,1,Poor,11,13,0
69,Male,North America,261.9810162964774,140885.64387023295,4,Mobile Phone,Master,Married,Retired,Own,758,7.280600868117727,1,Good,16,16,0
64,Female,North America,7237.534969518308,135696.38169502918,0,Mobile Phone,Bachelor,Married,Student,Living with Parents,695,4.578738538872775,0,Excellent,9,14,0
32,Male,North America,6308.898347209854,139551.35405141689,3,Mobile Phone,Master,Married,Employed,Own,484,4.439270155236924,2,Good,13,6,0
37,Male,South America,6884.765598727484,145633.69781274066,3,Mobile Phone,Bachelor,Married,Student,Own,622,2.917673305882285,2,Excellent,5,4,0
26,Female,Europe,5748.614183648783,41496.53706320726,0,Mobile Phone,Master,Married,Unemployed,Own,673,6.419118563969432,1,Fair,9,18,0
49,Female,South America,537.3500847923927,39048.2943676224,2,Mobile Phone,Bachelor,Married,Student,Own,515,2.3355511534101887,0,Fair,9,10,0
21,Female,North America,1580.6829613690763,75608.98302043836,2,Mobile Phone,High School,Widowed,Employed,Own,329,1.0366650157424797,1,Good,10,3,0
67,Female,Asia,9230.287576318624,109610.49969709596,2,Mobile Phone,Master,Widowed,Student,Own,554,1.1266473100612115,1,Excellent,14,14,0
35,Female,North America,2405.9575828344546,77160.20959550489,2,Mobile Phone,High School,Divorced,Unemployed,Rent,582,4.310695591967612,0,Fair,13,17,0
22,Male,Asia,9930.078966336723,136006.0682222175,3,Mobile Phone,Bachelor,Married,Retired,Rent,776,7.469068475888161,2,Poor,12,2,0
37,Female,Africa,6827.925995506707,113261.5428926515,2,Mobile Phone,Bachelor,Widowed,Unemployed,Rent,679,6.42313662790101,1,Poor,8,17,1
40,Female,Asia,4499.109452249227,102416.20470800626,4,Mobile Phone,Bachelor,Single,Employed,Living with Parents,841,3.256205356341141,0,Excellent,3,1,0
28,Male,North America,9208.483678716797,29234.917572305563,2,Mobile Phone,Bachelor,Single,Retired,Rent,482,1.9175792145551709,0,Fair,17,16,1
54,Male,South America,7970.363277212809,42793.60557295568,4,Mobile Phone,PhD,Married,Employed,Living with Parents,450,4.256590464279353,0,Excellent,13,1,0
39,Male,North America,4346.754287890531,75659.98805190029,3,Mobile Phone,High School,Single,Unemployed,Rent,592,9.067738347333883,2,Excellent,10,10,1
21,Male,North America,779.070425446825,146928.7200165384,4,Mobile Phone,Bachelor,Widowed,Student,Own,519,4.1219885689293125,0,Poor,18,5,1
46,Male,Africa,8696.215287891559,63473.13081588291,4,Mobile Phone,Master,Single,Unemployed,Own,734,2.08011865093496,1,Excellent,6,16,1
61,Female,Europe,7673.895320447577,101896.81012705066,0,Mobile Phone,Bachelor,Married,Student,Rent,648,9.020440558913084,1,Poor,18,2,1
51,Male,North America,7928.274889178076,148557.7843159472,4,Mobile Phone,High School,Divorced,Retired,Rent,791,3.915792702811436,0,Excellent,19,14,1
30,Female,Africa,7474.101453982999,54323.257656947586,0,Mobile Phone,PhD,Divorced,Student,Living with Parents,663,7.947646338830486,2,Fair,11,12,1
59,Male,South America,2829.9694448430205,41666.7130214053,2,Mobile Phone,High School,Widowed,Student,Living with Parents,792,3.458000530783708,2,Poor,1,11,0
26,Female,Africa,8602.572624726441,91023.32667741997,4,Mobile Phone,Master,Widowed,Retired,Living with Parents,592,8.822058031102545,0,Excellent,9,9,0
59,Male,Africa,122.10227612667663,91745.75076648458,4,Mobile Phone,PhD,Widowed,Employed,Own,810,1.7367770577699861,2,Excellent,11,18,0
48,Female,Asia,2449.0351559991514,139845.26222605223,1,Mobile Phone,High School,Widowed,Retired,Rent,842,3.2787189399339893,0,Good,12,16,1
24,Female,Europe,560.9400283595373,23435.912374908923,2,Mobile Phone,Bachelor,Married,Employed,Living with Parents,452,7.547232060912375,2,Fair,10,11,1
21,Female,Europe,1194.904921022704,72959.10529692203,4,Mobile Phone,Master,Divorced,Retired,Rent,756,4.550610847584439,2,Good,9,8,0
36,Female,South America,5370.553461423304,60605.26059953632,4,Mobile Phone,Master,Divorced,Student,Rent,452,5.9554285561759235,0,Good,12,3,1
59,Female,Africa,468.8362804162407,94236.86593496913,1,Mobile Phone,PhD,Married,Unemployed,Rent,660,3.4931553729682694,1,Excellent,18,19,0
